@RELATION 'Spam Base, with normalization, downsampled to 20 pct, v07'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.0,0.0,0.06470588235294118,0.0,0.033,0.0,0.07268722466960353,0.029702970297029705,0.0,0.0,0.0,0.03412616339193382,0.0,0.0,0.0,0.08249999999999999,0.0,0.18151815181518152,0.1408,0.0,0.05940594059405941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945111492281303,0.016534269351561055,0.0,0.0,0.0013772128915115751,0.003631411711302769,0.02372479240806643,397.0,'yes'
0.07268722466960353,0.0,0.06470588235294118,0.0,0.0,0.0,0.14537444933920707,0.0,0.0,0.0,0.0,0.13650465356773528,0.0,0.0,0.0,0.033,0.193359375,0.0,0.1408,0.0,0.08910891089108912,0.0,0.12110091743119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021982186848588214,0.0,0.01250076975183201,0.08754716981132077,0.017550052952745976,0.005385383567862007,0.019064911484339538,0.08676495509235722,655.0,'yes'
0.0,0.08823529411764706,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.13029989658738367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11341134113411341,0.0,0.0,0.1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.03752131893121092,0.0,0.006096434509514133,0.11245283018867924,0.0,0.0025719473445301863,0.007262823422605538,0.011523470598203694,54.0,'yes'
0.037444933920704845,0.0,0.03333333333333334,0.0,0.145,0.05782312925170068,0.011013215859030838,0.004500450045004501,0.009505703422053233,0.0027502750275027505,0.019157088122605366,0.05377456049638056,0.05225225225225225,0.005,0.0,0.0,0.134765625,0.005500550055005501,0.22613333333333335,0.012651265126512653,0.09360936093609362,0.0,0.13761467889908258,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002280501710376283,0.009664582148948265,0.0,6.158014656074881E-4,0.030754716981132076,0.0,7.226509305492511E-4,0.004993191103041307,0.07744450093204541,1284.0,'yes'
0.09691629955947137,0.0,0.17254901960784316,0.0,0.044,0.22448979591836737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484048404840484,0.09386666666666667,0.0,0.19801980198019806,0.0,0.4036697247706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062713797035348,0.0,0.0,0.013670792536486237,0.06981132075471698,0.0,0.0013145710394916023,0.006808896958692692,0.02389425521098119,1265.0,'yes'
0.17400881057268724,0.013305322128851542,0.01764705882352941,0.0,0.0,0.0,0.0,0.008100810081008101,0.055133079847908745,0.0049504950495049506,0.1111111111111111,0.06101344364012409,0.12432432432432432,0.0,0.0,0.0045,0.0,0.06490649064906491,0.21813333333333332,0.0,0.08010801080108011,0.0,0.07155963302752294,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05059693007390563,0.0,0.005850113923271137,0.04660377358490566,0.0,0.0012019972764412163,0.008170676350431231,0.06168446026097272,626.0,'yes'
0.0947136563876652,0.0,0.0,0.0,0.087,0.14795918367346939,0.0,0.0,0.0,0.023652365236523653,0.0,0.2254395036194416,0.0,0.0,0.0,0.0,0.33984375,0.0,0.0464,0.0,0.0783078307830783,0.0,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05591677503250975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026910524047047232,0.0,0.0,0.0037349069450748978,0.048116205174761686,0.03016437891882732,1133.0,'yes'
0.0,0.046218487394957986,0.12941176470588237,0.0,0.049,0.0,0.03524229074889868,0.014401440144014403,0.0,0.0,0.0,0.03412616339193382,0.11891891891891893,0.049,0.23076923076923078,0.0,0.0,0.0,0.13173333333333334,0.02695269526952695,0.1332133213321332,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018151815181518153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007469654528478057,0.0,0.0,0.0,0.0,0.0,0.0,0.0023400455693084548,0.019056603773584906,0.0025215593322910888,9.350885156604628E-4,0.01407172038129823,0.044568717166581936,756.0,'yes'
0.04185022026431718,0.013305322128851542,0.056862745098039215,0.0,0.10700000000000001,0.03231292517006803,0.04185022026431718,0.08730873087308731,0.16539923954372623,0.0319031903190319,0.034482758620689655,0.11065149948293693,0.03423423423423424,0.087,0.03146853146853147,0.0,0.0,0.12871287128712872,0.19786666666666666,0.03740374037403741,0.15751575157515751,0.0,0.016513761467889906,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018907563025210083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04753736829208527,0.01243918960527126,0.04226415094339623,0.0014625044127288315,0.0029822968679073993,0.021788470267816613,0.14726317573292663,624.0,'yes'
0.0,0.0,0.1215686274509804,0.0,0.124,0.1054421768707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.13226666666666667,0.0,0.08370837083708371,0.0,0.056880733944954125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04499274310595065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016297138525677466,0.0,0.0013239731510560993,0.0,0.0,6.72719019518838E-4,0.005901044030866999,0.02609727164887307,263.0,'yes'
