@RELATION 'Spam Base, without duplicates, with normalization, downsampled to 10 pct, v05'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11573333333333333,0.0,0.2026143790849673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265472011823388,0.0,0.0,0.013228000000000002,0.00941492938802959,0.003472222222222222,1147.0,'yes'
0.03225806451612904,0.02030812324929972,0.08627450980392158,0.0,0.088,0.04931972789115646,0.0,0.0,0.279467680608365,0.08085808580858085,0.05363984674329503,0.19751809720785934,0.05225225225225225,0.0,0.24369747899159663,0.014499999999999999,0.0,0.2106631989596879,0.12533333333333332,0.05185185185185185,0.21942110177404295,0.0,0.13394495412844035,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004358537047564904,0.0,0.030913233573495902,0.06595092024539878,0.0035798613755807754,0.022408,0.1452589105581708,0.056628787878787876,1614.0,'yes'
0.0,0.0,0.0,0.0,0.625,0.0,0.42916093535075656,0.0,0.0,0.0,0.0,0.32264736297828334,0.0,0.312,0.0,0.156,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033712000000000006,0.03967720242098184,0.004103535353535354,188.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462184873949579,0.0,0.0,0.0,0.0,0.07712715558082243,0.0,0.006250384875916005,0.18711656441717792,0.0,0.012532,0.010759919300605245,0.003851010101010101,537.0,'yes'
0.0,0.0,0.1392156862745098,0.0,0.023,0.0,0.0,0.0,0.04372623574144487,0.012651265126512653,0.08812260536398468,0.1964839710444674,0.0,0.0,0.0,0.0115,0.0,0.0,0.2032,0.08518518518518518,0.11111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020655675573242372,0.0,0.031344294599421146,0.011042944785276074,0.0,0.012088000000000002,0.06455951580363148,0.034217171717171715,363.0,'yes'
0.0,0.04341736694677871,0.1215686274509804,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0641158221302999,0.0,0.0,0.0,0.0155,0.0,0.1625487646293888,0.13386666666666666,0.0,0.11671335200746964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014472455648926236,0.0,0.0,0.0,0.0,0.009664582148948265,0.0,0.023923886938850916,0.0,0.0,0.00956,0.04034969737726967,0.01748737373737374,446.0,'yes'
0.0,0.052521008403361345,0.07254901960784314,0.0,0.0,0.0,0.1031636863823934,0.0,0.0,0.02035203520352035,0.0,0.07755946225439504,0.0,0.0,0.0,0.0935,0.10364145658263306,0.0,0.14026666666666665,0.0,0.1400560224089636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017273576097105506,0.0,0.0,0.0,0.0,0.0,0.0,0.007451197733850606,0.0,0.011044253179983242,0.034336,0.22259583053127102,0.032007575757575756,909.0,'yes'
0.1382488479262673,0.0,0.07058823529411765,0.0,0.144,0.0,0.0,0.0,0.045627376425855515,0.07260726072607261,0.27586206896551724,0.26059979317476734,0.10810810810810811,0.0,0.0,0.03,0.06722689075630252,0.0,0.2368,0.0,0.1680672268907563,0.0,0.13211009174311925,0.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602240896358543,0.0,0.0,0.0,0.0,0.007580064430547659,0.0,0.003109797401317815,0.06809815950920246,0.0,0.010308,0.03564223268325487,0.03042929292929293,436.0,'yes'
0.0,0.0,0.0,0.0,0.097,0.0,0.13342503438789546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.0,0.18113912231559287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025678921115832254,0.0,0.0,0.008208,0.04505716207128446,0.00726010101010101,1443.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11100000000000002,0.0,0.0,0.1184,0.0,0.20728291316526612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03553050722862043,0.004464560625654288,0.0892638036809816,0.0,0.0078000000000000005,0.006724949562878279,0.0036616161616161618,1478.0,'yes'
