@RELATION 'Spam Base, with normalization, downsampled to 10 pct, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.14746543778801843,0.0,0.12549019607843137,0.0,0.128,0.0,0.20846905537459284,0.0,0.0,0.0,0.0,0.06618407445708377,0.0,0.0,0.0,0.032,0.14222222222222222,0.0,0.06826666666666667,0.0,0.2987861811391223,0.0,0.18934911242603553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169653303774863,0.11426437640029873,0.0,0.002010558069381599,0.014122394082044385,0.012879283999126828,304.0,'yes'
0.0,0.0,0.13333333333333336,0.0,0.0,0.0,0.0,0.23129251700680273,0.0,0.0,0.34,0.07032057911065151,0.0,0.0,0.0,0.0,0.0,0.0,0.18133333333333332,0.0,0.12698412698412698,0.0,0.20118343195266275,0.06974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143297001046862,0.05775454319143639,0.0,0.001858220211161388,0.0121049092131809,0.010368915084042786,562.0,'yes'
0.0,0.0,0.03725490196078432,0.0,0.019,0.0,0.0,0.03231292517006803,0.036121673003802285,0.010451045104510451,0.0,0.019648397104446744,0.03423423423423424,0.0,0.0,0.038,0.0,0.0,0.050666666666666665,0.0,0.10644257703081231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247074122236671,0.0,0.0,0.0,0.0,0.0,0.0,0.10644257703081234,0.0,0.008870214752567693,0.0,0.0,0.0,0.0,0.010991093424294107,0.0,0.008128579346018844,0.0,0.0,0.0046048265460030165,0.06186953597848016,0.041475660336171144,505.0,'yes'
0.08986175115207373,0.03221288515406163,0.0607843137254902,0.0,0.015,0.00510204081632653,0.0,0.03231292517006803,0.11026615969581749,0.036303630363036306,0.155,0.07238883143743537,0.11171171171171171,0.129,0.01339285714285714,0.0115,0.09555555555555556,0.0,0.16853333333333334,0.0,0.12698412698412698,0.0,0.14792899408284024,0.04717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014005602240896356,0.0,0.0,0.0,0.0013683010262257698,0.014781125639567936,0.0,0.011731017919822648,0.12347523027134677,0.010130246020260494,0.009339366515837104,0.3644922663080027,0.2644619078803755,1358.0,'yes'
0.0,0.0,0.0,0.0,0.0,0.06972789115646258,0.0,0.0,0.0,0.045104510451045104,0.0,0.0,0.0,0.0,0.0,0.020499999999999997,0.0,0.0,0.0656,0.0,0.0,0.0,0.12130177514792899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045381984036488035,0.1004358537047565,0.08110757167360941,0.006127224582794507,0.0,0.0,0.00606184012066365,0.011432414256893073,0.02837808338790657,1520.0,'yes'
0.09216589861751152,0.018207282913165267,0.1823529411764706,0.0,0.0,0.1360544217687075,0.0,0.1360544217687075,0.15209125475285173,0.066006600660066,0.0,0.0827300930713547,0.07207207207207207,0.0,0.6517857142857142,0.0,0.05777777777777778,0.29388816644993493,0.128,0.08386075949367089,0.09897292250233426,0.0,0.2366863905325444,0.09538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018258513455262023,0.05402041324371421,0.0029705232690989416,0.01578129713423831,0.3523873570948218,0.12126173324601615,698.0,'yes'
0.0,0.0,0.06470588235294118,0.0,0.099,0.1683673469387755,0.10749185667752444,0.056122448979591844,0.0,0.0,0.0,0.03412616339193382,0.05945945945945946,0.0,0.0,0.0165,0.07333333333333333,0.0,0.1056,0.0,0.30812324929971985,0.0,0.0,0.033846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015406162464985993,0.0,0.0,0.0,0.0,0.02046617396247868,0.0,0.0,0.04032860343539955,0.00411303221875238,0.001802413273001508,0.03295225285810356,0.021938441388343156,259.0,'yes'
0.0,0.0,0.04901960784313726,0.0,0.038,0.04251700680272109,0.08143322475570033,0.0,0.0,0.0,0.06,0.012409513960703205,0.021621621621621623,0.0,0.0,0.0,0.0,0.0,0.06186666666666666,0.0,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005017103762827822,0.008338070873602424,0.0,0.020413818584888232,0.0,0.0,3.6651583710407257E-4,0.006724949562878279,0.01997380484610347,12.0,'yes'
0.02304147465437788,0.0070028011204481795,0.1392156862745098,0.0,0.061,0.05102040816326531,0.13029315960912052,0.017006802721088437,0.26996197718631176,0.04455445544554456,0.05,0.05170630816959669,0.0,0.0,0.0,0.005,0.0,0.1443433029908973,0.11893333333333334,0.0791139240506329,0.18954248366013068,0.0,0.0,0.030769230769230767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646900269541779,0.03005111152164542,0.09882997261638038,0.002513519689237566,0.003297134238310709,0.03698722259583053,0.11362148002619515,1048.0,'yes'
0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.03205791106514995,0.055855855855855854,0.0,0.0,0.0,0.06888888888888889,0.0,0.14880000000000002,0.0,0.14472455648926236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031209362808842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025997719498289627,0.0,0.0,0.0017550341769813412,0.0,0.0,0.0029743589743589744,0.011432414256893073,0.011896965728006985,520.0,'yes'
